# log(M200)  pcc  
   14.725892     0.454145
   14.727917     0.449797
   13.005161     0.792707
   12.696484     0.896741
   14.680069     0.605182
   13.687069     0.911931
   12.194394     0.988462
   15.742296     0.701353
   15.130157     0.664183
   12.206505     0.753077
   14.725892     0.454145
   14.727917     0.449797
   13.353920     0.753660
   12.696484     0.896741
   14.680069     0.605182
   13.687069     0.911931
   13.237269     0.768345
   15.606977     0.689101
   15.062851     0.670615
   12.753285     0.753355
   14.734142     0.426953
   14.727917     0.449797
   13.758961     0.733977
   13.221625     0.775668
   14.680069     0.605182
   13.687069     0.911931
   13.437532     0.722671
   15.606977     0.689101
   15.062851     0.670615
   13.524405     0.725729
   14.734142     0.426953
   14.727917     0.449797
   13.811509     0.735824
   13.221625     0.775668
   14.680069     0.605182
   13.787110     0.987807
   13.437532     0.722671
   15.549918     0.687163
   14.450904     0.692538
   13.524405     0.725729
   14.728619     0.432132
   14.586992     0.482107
   13.901993     0.739007
   13.221625     0.775668
   14.680069     0.605182
   13.787110     0.987807
   13.386119     0.725306
   15.335893     0.625360
   14.450904     0.692538
   13.524405     0.725729
   14.677580     0.415892
   14.497514     0.363792
   13.901993     0.739007
   13.335582     0.818419
   14.680069     0.605182
   13.787110     0.987807
   13.386119     0.725306
   15.335893     0.625360
   14.450904     0.692538
   13.646382     0.730019
   14.677580     0.415892
   14.503113     0.219150
   13.901993     0.739007
   13.492345     0.811105
   14.611812     0.514928
   13.787110     0.987807
   13.445590     0.726383
   14.484206     0.707560
   14.265435     0.775038
   13.646382     0.730019
   14.464469     0.480810
   14.293907     0.343899
   13.802167     0.736246
   13.492345     0.811105
   14.611812     0.514928
   13.812546     0.973222
   13.348694     0.708455
   14.241039     0.732945
   14.167903     0.860028
   13.646382     0.730019
   14.464469     0.480810
   14.293907     0.343899
   13.802167     0.736246
   13.492345     0.811105
   14.611812     0.514928
   13.812546     0.973222
   13.467270     0.711709
   14.084179     0.728640
   14.182845     0.798825
   13.584469     0.723690
   14.449392     0.468708
   14.293907     0.343899
   13.748257     0.733136
   13.492345     0.811105
   14.611812     0.514928
   13.812546     0.973222
   13.445332     0.624743
   13.834056     0.721776
   13.903239     0.983873
   13.645049     0.723225
   14.449392     0.468708
   14.293907     0.343899
   13.748257     0.733136
   13.492345     0.811105
   14.611812     0.514928
   13.760970     0.947110
   13.445332     0.624743
   13.834056     0.721776
   13.815184     0.898897
   13.631833     0.721956
   14.370497     0.405378
   14.164090     0.239693
   13.745574     0.687984
   13.494849     0.821033
   14.517628     0.533744
   13.760970     0.947110
   13.587149     0.654615
   13.844783     0.621105
   13.815184     0.898897
   13.671224     0.713634
   14.370497     0.405378
   14.021002     0.418418
   13.745574     0.687984
   13.614751     0.877837
   14.265115     0.671693
   13.739685     0.891738
   13.587149     0.654615
   13.866603     0.416314
   13.815184     0.898897
   13.708017     0.809352
   14.121910     0.558546
   14.024455     0.411080
   13.735804     0.658381
   13.713712     0.851847
   14.009137     0.665245
   13.831569     0.820895
   13.587149     0.654615
   13.849716     0.574810
   13.815184     0.898897
   13.701355     0.817674
   14.121910     0.558546
   14.024455     0.411080
   13.735804     0.658381
   13.706612     0.861918
   13.915357     0.662890
   13.831569     0.820895
   13.478017     0.687784
   13.849716     0.574810
   13.815184     0.898897
   13.743637     0.847845
   14.114232     0.564418
   14.058137     0.339519
   13.771364     0.660897
   13.611765     0.829578
