# log(M200)  pcc  
   14.606447     0.441291
   14.638222     0.893255
   11.680460     0.654119
   11.942180     0.852228
   13.567632     0.312053
   14.444328     0.427912
   13.356329     0.876580
   15.108607     0.416494
   12.170841     0.685380
   14.216135     0.517553
   14.606447     0.441291
   14.638222     0.893255
   11.680460     0.654119
   11.942180     0.852228
   13.699232     0.329444
   14.101905     0.569120
   13.356329     0.876580
   15.108607     0.416494
   11.944759     0.710983
   14.273073     0.493778
   14.750664     0.404753
   14.638222     0.893255
   11.680460     0.654119
   11.235312     0.840056
   13.699232     0.329444
   14.101905     0.569120
   13.356329     0.876580
   15.108607     0.416494
   11.968037     0.713714
   14.954917     0.209063
   14.750664     0.404753
   14.638222     0.893255
   11.680460     0.654119
   11.235312     0.840056
   13.812837     0.363376
   14.101905     0.569120
   13.965064     0.884499
   14.290289     0.505981
   11.968037     0.713714
   14.954917     0.209063
   14.750664     0.404753
   14.632591     0.890902
   12.036521     0.505393
   11.235312     0.840056
   13.317705     0.341531
   14.192365     0.388711
   13.934371     0.903242
   14.431882     0.441620
   11.856341     0.721283
   14.795074     0.276532
   14.808247     0.399463
   14.632591     0.890902
   11.564404     0.457734
   11.957529     0.850865
   13.241388     0.323654
   14.654137     0.413619
   14.183163     0.722088
   14.198283     0.547802
   12.999362     0.596279
   14.795074     0.276532
   14.808247     0.399463
   14.539851     0.856067
   11.564404     0.457734
   11.197592     0.968204
   13.271428     0.336363
   14.654137     0.413619
   14.023948     0.729155
   14.341291     0.482798
   11.665089     0.833862
   14.795074     0.276532
   14.808247     0.399463
   14.539851     0.856067
   11.564404     0.457734
   12.382652     0.778067
   12.121858     0.272133
   14.654137     0.413619
   14.204358     0.773536
   14.609498     0.274586
   11.665089     0.833862
   14.795074     0.276532
   14.808247     0.399463
   14.539851     0.856067
   12.685681     0.390295
   11.494760     0.962657
   12.121858     0.272133
   14.654137     0.413619
   14.204358     0.773536
   14.609498     0.274586
   13.105751     0.560215
   14.795074     0.276532
   14.908928     0.302054
   14.377568     0.816146
   12.373243     0.388945
   11.792658     0.910888
   12.121858     0.272133
   14.654137     0.413619
   14.204358     0.773536
   14.609498     0.274586
   12.360041     0.410155
   14.795074     0.276532
   14.908928     0.302054
   14.377568     0.816146
   13.011936     0.367059
   11.820745     0.904954
   12.121858     0.272133
   14.689022     0.522274
   14.188296     0.769585
   14.609498     0.274586
   12.562286     0.527351
   14.795074     0.276532
   14.393274     0.402724
   14.377568     0.816146
   13.296273     0.352766
   11.820745     0.904954
   12.939603     0.280912
   14.369041     0.478127
   14.377227     0.797731
   14.609498     0.274586
   11.735665     0.404206
   14.809756     0.276686
   14.440592     0.402698
   14.377568     0.816146
   13.506207     0.206225
   12.548968     0.874411
   12.939603     0.280912
   14.369041     0.478127
   14.382417     0.786040
   14.609498     0.274586
   11.982651     0.442718
   14.809756     0.276686
   14.440592     0.402698
   14.377568     0.816146
   13.506207     0.206225
   12.548968     0.874411
   12.939603     0.280912
   14.325146     0.524402
   14.298883     0.790066
   14.648371     0.263270
   11.709540     0.460198
   14.809756     0.276686
   14.466670     0.331410
   14.500450     0.662764
   13.506207     0.206225
   12.548968     0.874411
   13.055393     0.279716
   14.325146     0.524402
   14.402362     0.634089
   14.648371     0.263270
   11.098904     0.549201
   14.869817     0.267106
   14.466670     0.331410
   14.500450     0.662764
   13.884076     0.353036
   13.120357     0.812441
   12.929232     0.246274
   14.325146     0.524402
   14.380045     0.602388
   14.577874     0.268949
   11.098904     0.549201
   14.869817     0.267106
   14.466670     0.331410
   14.500450     0.662764
   13.389376     0.412993
   13.726831     0.595751
   13.613762     0.427726
   14.325146     0.524402
   14.406205     0.558296
   14.577874     0.268949
   11.098904     0.549201
   14.869817     0.267106
   14.469976     0.331196
   14.500450     0.662764
   12.820395     0.345252
   14.033787     0.486077
   12.878381     0.521764
   13.949017     0.523716
   14.716952     0.565727
   14.618685     0.200163
   11.098904     0.549201
   14.508082     0.313364
   14.537391     0.306283
   14.500450     0.662764
   11.376042     0.461785
   14.212816     0.398563
   11.769454     0.665797
   14.176400     0.581053
   14.762531     0.545298
   14.618685     0.200163
   11.098904     0.549201
   14.508082     0.313364
   14.516661     0.333344
   14.130833     0.650424
   12.210955     0.482374
   13.861177     0.570454
   12.308786     0.759576
   14.176400     0.581053
   14.625467     0.549123
   14.618685     0.200163
   11.098904     0.549201
   14.508082     0.313364
   14.428371     0.448597
   14.264476     0.531018
   12.725454     0.422070
   13.766201     0.567260
   12.308786     0.759576
   14.176400     0.581053
   14.504350     0.543049
   14.618685     0.200163
   11.977519     0.488421
   14.508082     0.313364
   14.417781     0.450935
   14.264476     0.531018
   12.725454     0.422070
   13.952160     0.553734
   11.763779     0.813325
   13.953706     0.698118
   14.504350     0.543049
   14.483957     0.326008
   11.317809     0.499140
   14.666376     0.203502
   14.475932     0.393056
   14.264476     0.531018
   12.481162     0.392107
   13.996043     0.534943
   11.763779     0.813325
   13.965288     0.700721
   14.460531     0.634877
   14.483957     0.326008
   11.447143     0.590256
   14.514782     0.311014
   14.475932     0.393056
   14.153476     0.634700
   12.990963     0.466061
   13.996043     0.534943
   12.048239     0.803230
   13.904486     0.737354
   14.314388     0.661811
   14.612124     0.206291
   11.447143     0.590256
   14.514782     0.311014
   14.475932     0.393056
   14.153476     0.634700
   13.098865     0.427469
   13.991200     0.545649
   12.048239     0.803230
   13.904486     0.737354
   14.314388     0.661811
   14.612124     0.206291
   11.377039     0.591777
   14.514782     0.311014
   14.475932     0.393056
   14.185336     0.604941
   12.250920     0.445465
   13.991200     0.545649
   13.055544     0.633039
   13.910394     0.734569
   14.314388     0.661811
   14.612124     0.206291
   11.377039     0.591777
   14.432851     0.399159
   14.475932     0.393056
   14.208891     0.606883
   12.256221     0.447842
   13.991200     0.545649
   12.775396     0.680611
   13.910394     0.734569
   14.314388     0.661811
   14.612124     0.206291
   11.735576     0.600325
   14.396028     0.404375
   14.355246     0.558556
   14.399044     0.597103
   12.661553     0.518100
   13.963153     0.535568
   12.727910     0.612826
   13.641825     0.840833
   14.336850     0.644642
   14.612124     0.206291
   11.735576     0.600325
   14.762664     0.293256
   14.225126     0.643287
   14.387589     0.618113
   11.136855     0.681261
   13.963153     0.535568
   12.976456     0.615957
   13.670098     0.813973
   14.397590     0.645378
   14.612124     0.206291
   11.421389     0.596367
   14.762664     0.293256
   14.308189     0.640847
   14.478728     0.635838
   11.016714     0.717106
   13.963153     0.535568
   13.282597     0.703352
   13.670098     0.813973
   14.397590     0.645378
   14.612124     0.206291
   11.421389     0.596367
   14.762664     0.293256
   14.308189     0.640847
   14.129904     0.712681
   11.016714     0.717106
   13.963153     0.535568
   13.282597     0.703352
   13.637667     0.829430
   14.397590     0.645378
   14.612124     0.206291
   11.628066     0.534703
   14.762664     0.293256
   14.073169     0.646292
   14.116023     0.696439
   11.016714     0.717106
   14.083957     0.566103
   12.992736     0.705111
   13.693746     0.805847
   14.397590     0.645378
   14.612124     0.206291
   12.131666     0.608561
   14.762664     0.293256
   14.073169     0.646292
   14.014774     0.714800
   11.016714     0.717106
   14.083957     0.566103
   12.714513     0.707259
   13.714211     0.801181
   14.397590     0.645378
   14.612124     0.206291
   12.694728     0.553744
   14.764408     0.294264
   14.182615     0.645984
   14.212438     0.603913
   11.000753     0.716609
   14.087865     0.537051
   12.792636     0.808293
   14.617657     0.829340
   14.397590     0.645378
   14.507121     0.421201
   12.607966     0.569466
   14.764408     0.294264
   14.257023     0.731529
   14.589057     0.595856
   12.197025     0.647029
   14.087865     0.537051
   12.749417     0.817343
   14.617657     0.829340
   14.377882     0.628903
   14.507121     0.421201
   12.898025     0.514720
   14.764408     0.294264
   14.257023     0.731529
   14.570268     0.628171
   12.404581     0.626739
   14.652641     0.547651
   13.270279     0.757071
   14.617657     0.829340
   14.414487     0.624668
   14.522311     0.419714
   13.446740     0.525018
   14.764408     0.294264
   13.929153     0.881217
   14.368896     0.724493
   12.404581     0.626739
   14.646385     0.553766
   14.054087     0.875075
   14.617657     0.829340
   14.414487     0.624668
   14.598578     0.380194
   13.446740     0.525018
   14.764408     0.294264
   14.345407     0.588706
   14.356861     0.750845
   12.540592     0.607576
   14.646385     0.553766
   13.983967     0.938807
   14.617657     0.829340
   14.420582     0.611321
   14.816036     0.201095
   13.033369     0.206626
   14.776842     0.292512
   14.300510     0.619443
   14.452879     0.645882
   11.530989     0.605565
   14.646385     0.553766
   14.114672     0.916228
   14.617657     0.829340
   14.420582     0.611321
   14.816036     0.201095
   13.033369     0.206626
   14.772937     0.296007
   14.343237     0.613180
   14.527599     0.586154
   11.530989     0.605565
   14.559369     0.613084
   14.264341     0.938491
   14.572530     0.984333
   14.472528     0.738842
   14.816036     0.201095
   13.033369     0.206626
   14.714462     0.382823
   14.083252     0.612476
   14.530516     0.612005
   12.175530     0.526206
   14.551339     0.612784
   14.264341     0.938491
   14.572530     0.984333
   14.652756     0.566007
   14.816036     0.201095
   13.033369     0.206626
   14.714462     0.382823
   14.291046     0.595521
   14.530516     0.612005
   12.078576     0.527819
   14.544155     0.486824
   14.413819     0.753962
   14.572530     0.984333
   14.668770     0.564700
   14.816036     0.201095
   13.520497     0.452762
   14.714462     0.382823
   14.448465     0.516443
   14.444894     0.641301
   12.983168     0.615419
   14.544155     0.486824
   14.413819     0.753962
   14.572530     0.984333
   14.668770     0.564700
   14.816036     0.201095
   13.025731     0.285943
   14.855845     0.363828
   14.448465     0.516443
   14.444132     0.667932
   12.464430     0.596773
   14.544155     0.486824
   14.396042     0.875832
   14.560360     0.770947
   14.668770     0.564700
   14.805931     0.226047
   12.681701     0.227575
   14.097729     0.316317
   14.474468     0.338173
   14.487384     0.480949
   12.571174     0.579872
   14.532517     0.485204
   14.434728     0.610618
   14.560360     0.770947
   14.572770     0.452779
   14.745206     0.246589
   13.405190     0.328283
   14.247094     0.379425
   14.474468     0.338173
   14.442725     0.476738
   12.347344     0.608296
   14.532517     0.485204
   14.430056     0.622122
   14.560360     0.770947
   14.562476     0.456175
   14.745206     0.246589
   13.816430     0.373729
   14.789327     0.314571
   14.309089     0.355701
   14.435360     0.475527
   11.953479     0.667709
   14.532517     0.485204
   14.459803     0.582371
   14.560360     0.770947
   14.585190     0.441996
   14.745206     0.246589
   13.369519     0.300224
   14.808177     0.302805
   14.309089     0.355701
   14.450700     0.490084
   11.738153     0.694248
   14.532517     0.485204
   14.459803     0.582371
   14.560360     0.770947
   14.585190     0.441996
   14.718085     0.323522
   13.020834     0.209990
   14.783922     0.318854
   14.423381     0.342265
