# log(M200)  pcc  
   12.403727     0.977448
   14.657231     0.844041
   14.599669     0.597872
   12.314177     0.825257
   14.079059     0.797822
   11.886080     0.692292
   12.081834     0.866742
   13.670766     0.684965
   12.369384     0.519156
   12.542125     0.739107
   12.418229     0.952474
   14.655007     0.843683
   13.730165     0.690723
   12.314177     0.825257
   14.079059     0.797822
   11.860996     0.690502
   12.081834     0.866742
   13.670766     0.684965
   12.403602     0.329433
   12.542125     0.739107
   12.418229     0.952474
   14.655007     0.843683
   13.730165     0.690723
   12.314177     0.825257
   14.079059     0.797822
   11.860996     0.690502
   12.582202     0.805928
   13.642270     0.677088
   12.403602     0.329433
   12.542125     0.739107
   12.418229     0.952474
   14.655007     0.843683
   13.730165     0.690723
   12.330679     0.733757
   13.913385     0.754881
   11.860996     0.690502
   12.509824     0.612828
   13.569978     0.665874
   12.403602     0.329433
   12.542125     0.739107
   12.418229     0.952474
   14.655007     0.843683
   13.730165     0.690723
   12.325635     0.761724
   13.215607     0.684260
   12.157752     0.654977
   12.551713     0.650336
   13.569978     0.665874
   12.374366     0.491537
   12.542125     0.739107
   12.418229     0.952474
   14.655007     0.843683
   13.659167     0.679710
   12.335798     0.782660
   12.763528     0.671745
   12.157752     0.654977
   12.551713     0.650336
   13.390388     0.664488
   12.374366     0.491537
   12.542125     0.739107
   12.418229     0.952474
   14.655007     0.843683
   12.761002     0.531819
   12.464469     0.874935
   12.763528     0.671745
   12.157752     0.654977
   12.551713     0.650336
   13.352300     0.667839
   12.352196     0.397203
   12.507640     0.799424
   12.418229     0.952474
   14.655007     0.843683
   12.578625     0.471764
   12.488566     0.834527
   12.763528     0.671745
   12.322963     0.614186
   12.550660     0.657318
   12.546308     0.559043
   12.381271     0.416609
   12.507640     0.799424
   12.437652     0.892810
   14.655007     0.843683
   12.578411     0.461749
   12.490472     0.825433
   12.763528     0.671745
   12.322963     0.614186
   12.580486     0.558796
   12.535810     0.591290
   12.388993     0.423273
   12.526365     0.774440
   12.437652     0.892810
   14.004288     0.766183
   12.578411     0.461749
   12.524332     0.782241
   12.669299     0.609232
   12.353389     0.610913
   12.620888     0.397816
   12.535467     0.596999
   12.388993     0.423273
   12.526365     0.774440
   12.400466     0.895816
   14.004288     0.766183
   12.521865     0.369993
   12.512129     0.985234
   12.669299     0.609232
   12.353389     0.610913
   12.620888     0.397816
   12.544232     0.451197
   12.388993     0.423273
   12.490966     0.808567
   12.392509     0.903598
   14.004288     0.766183
   12.521865     0.369993
   12.505900     0.933231
   12.669299     0.609232
   12.399261     0.572523
   12.616633     0.400551
   12.565431     0.433455
   12.388820     0.416157
   12.490829     0.807423
   12.392509     0.903598
   13.541888     0.805606
   12.521865     0.369993
   12.521993     0.798124
   12.669299     0.609232
   12.408984     0.556462
   12.616633     0.400551
   12.571359     0.383694
   12.389181     0.463798
   12.482063     0.851365
   12.392509     0.903598
   13.541888     0.805606
   12.521865     0.369993
   12.539043     0.775391
   12.568737     0.586601
   12.468718     0.567731
   12.574054     0.543193
   12.562055     0.381118
   12.434682     0.653660
   12.495282     0.906521
   12.459776     0.696307
   13.534747     0.803670
   12.551015     0.275145
   12.531798     0.842404
   12.600066     0.570930
   12.470873     0.587185
   12.566877     0.459689
   12.562055     0.381118
   12.485096     0.489628
   12.515669     0.991590
   12.459776     0.696307
   13.269976     0.724453
   12.548558     0.251556
   12.542200     0.722763
   12.585154     0.584257
   12.402812     0.588930
   12.566131     0.447536
   12.562055     0.381118
   12.480600     0.437296
   12.522663     0.926895
   12.459776     0.696307
   12.929383     0.600553
   12.548558     0.251556
   12.542200     0.722763
   12.578711     0.537949
   12.396753     0.571844
   12.483387     0.412681
   12.562055     0.381118
   12.476936     0.433537
   12.528495     0.865964
   12.454413     0.778434
   12.929383     0.600553
   12.548558     0.251556
   12.552791     0.733752
   12.587873     0.491573
   12.396753     0.571844
   12.503081     0.376501
   12.562055     0.381118
   12.476936     0.433537
   12.517190     0.852606
   12.446874     0.783223
   12.929383     0.600553
   12.561460     0.216109
   12.489514     0.756132
   12.596259     0.448736
   12.396753     0.571844
