# log(M200)  pcc  
   12.403958     0.467390
   13.132332     0.993222
   15.923325     0.615776
   12.942832     0.783159
   14.405302     0.672113
   15.042840     0.959867
   15.952876     0.879469
   14.017944     0.697350
   12.256842     0.945589
   13.336123     0.382877
   12.403958     0.467390
   13.132332     0.993222
   15.923325     0.615776
   12.942832     0.783159
   14.405302     0.672113
   14.654845     0.994145
   15.952876     0.879469
   14.017944     0.697350
   12.256842     0.945589
   13.336123     0.382877
   12.786586     0.521907
   13.132332     0.993222
   15.788633     0.665012
   12.942832     0.783159
   14.405302     0.672113
   14.654845     0.994145
   15.108827     0.913510
   13.668045     0.720147
   12.423690     0.830203
   13.101119     0.361722
   12.786586     0.521907
   13.132332     0.993222
   15.788633     0.665012
   12.817678     0.822181
   13.777890     0.522791
   14.654845     0.994145
   15.108827     0.913510
   13.410049     0.742564
   12.423690     0.830203
   13.101119     0.361722
   12.786586     0.521907
   13.132332     0.993222
   14.578136     0.607309
   12.817678     0.822181
   13.678083     0.469146
   14.654845     0.994145
   15.108827     0.913510
   13.174110     0.774275
   12.423690     0.830203
   13.023884     0.487193
   12.743985     0.528139
   13.132332     0.993222
   14.056620     0.746512
   12.817678     0.822181
   13.536524     0.477524
   14.598871     0.979997
   15.108827     0.913510
   13.174110     0.774275
   12.423690     0.830203
   12.991082     0.491991
   12.743985     0.528139
   13.132332     0.993222
   14.045920     0.749368
   12.817678     0.822181
   13.536524     0.477524
   14.598871     0.979997
   15.108827     0.913510
   12.389436     0.660976
   12.423690     0.830203
   12.991082     0.491991
   12.743985     0.528139
   13.132332     0.993222
   13.330916     0.784996
   12.817678     0.822181
   13.536524     0.477524
   14.040914     0.894188
   15.108827     0.913510
   12.389436     0.660976
   12.340098     0.834369
   12.991082     0.491991
   12.743985     0.528139
   13.132332     0.993222
   13.330916     0.784996
   12.817678     0.822181
   13.536524     0.477524
   14.040914     0.894188
   15.108827     0.913510
   12.389436     0.660976
   12.340098     0.834369
   12.991082     0.491991
   12.743985     0.528139
   13.132332     0.993222
   13.330916     0.784996
   12.817678     0.822181
   13.536524     0.477524
   14.040914     0.894188
   14.417415     0.863532
   12.369817     0.729925
   12.340098     0.834369
   13.007255     0.549381
   12.743985     0.528139
   13.099139     0.690741
   13.257069     0.862429
   12.817678     0.822181
   13.052465     0.265408
   14.040914     0.894188
   14.417415     0.863532
   12.296878     0.704739
   12.512765     0.839653
   13.007255     0.549381
   12.743985     0.528139
   13.033346     0.687500
   13.170054     0.713350
   12.976543     0.831533
   12.963715     0.359838
   14.040914     0.894188
   14.417415     0.863532
   12.321658     0.710327
   12.401121     0.990066
   12.792196     0.675623
   12.780401     0.575648
   13.033346     0.687500
   12.759260     0.663890
   12.976543     0.831533
   12.953632     0.312390
   14.040914     0.894188
   14.417415     0.863532
   12.321658     0.710327
   12.401121     0.990066
   12.874805     0.523530
   12.762484     0.622997
   13.143737     0.710145
   13.079398     0.372323
   12.976543     0.831533
   12.879529     0.425004
   14.040914     0.894188
   14.096994     0.822780
   12.321658     0.710327
   12.401121     0.990066
   12.839998     0.418154
   12.762484     0.622997
   13.073014     0.642157
   13.079570     0.365050
   12.976543     0.831533
   12.879529     0.425004
   13.788466     0.757171
   13.255780     0.905760
   12.349873     0.809654
   12.401121     0.990066
   12.910081     0.485526
   12.762484     0.622997
   13.073014     0.642157
   13.079570     0.365050
   12.976543     0.831533
   12.808785     0.306242
   13.788466     0.757171
   13.148992     0.877373
   12.349873     0.809654
   12.734850     0.682621
   12.910081     0.485526
   12.727750     0.655348
   13.071384     0.711059
   13.078400     0.414491
   12.956291     0.834018
   12.832270     0.345668
   13.495474     0.767860
   13.148992     0.877373
   12.349873     0.809654
   12.777220     0.677551
   12.974482     0.425544
   12.727750     0.655348
   13.017915     0.629353
   13.078910     0.414924
   12.956291     0.834018
   12.832270     0.345668
   13.495474     0.767860
   12.874480     0.964139
   12.349873     0.809654
   12.777220     0.677551
   12.884337     0.540706
   12.786667     0.779337
   13.025818     0.603106
   13.055102     0.498621
   12.966430     0.800343
   12.840622     0.373970
   13.495474     0.767860
   12.874480     0.964139
   12.722084     0.796075
   12.761511     0.670500
   12.845511     0.601814
   12.795254     0.753431
   13.128908     0.603844
   13.055102     0.498621
   12.966430     0.800343
   12.840622     0.373970
   13.495474     0.767860
   12.874480     0.964139
   12.785428     0.865931
   12.684511     0.733463
   12.875442     0.511519
   12.801453     0.754548
   13.180745     0.541153
   13.055102     0.498621
   12.966259     0.800648
   12.842467     0.380226
   13.399991     0.699081
   12.861232     0.987737
   12.785428     0.865931
   12.684511     0.733463
   12.831324     0.514686
   12.802622     0.795165
   13.054498     0.450214
   13.085285     0.457514
   12.966259     0.800648
   12.785161     0.508379
   13.399991     0.699081
   12.861232     0.987737
   12.785435     0.865882
   12.684511     0.733463
   12.796064     0.567229
   12.802622     0.795165
   13.054498     0.450214
   13.085285     0.457514
   12.920236     0.799106
   12.836491     0.618858
   13.308523     0.748088
   12.861232     0.987737
   12.761466     0.898525
   12.684511     0.733463
   12.796064     0.567229
   12.799055     0.813732
   13.054498     0.450214
   13.085285     0.457514
   12.919406     0.799005
   12.858245     0.505616
   13.308523     0.748088
   12.934978     0.948226
   12.761466     0.898525
   12.712609     0.773892
   12.807407     0.539139
   12.799055     0.813732
   12.967093     0.574599
   13.085285     0.457514
   13.027733     0.785749
   12.901687     0.476971
   13.308523     0.748088
   12.934978     0.948226
   12.761466     0.898525
   12.889056     0.624101
   12.950204     0.598680
   12.812866     0.794082
   13.017858     0.650374
   13.183412     0.354967
   12.990342     0.695529
   12.878329     0.418377
   13.308523     0.748088
   12.906667     0.963394
   12.732464     0.963949
   12.940720     0.684323
   12.950204     0.598680
   12.882604     0.759979
   13.013012     0.658326
   13.183412     0.354967
   12.980130     0.712286
   12.882209     0.424828
   13.090988     0.768274
   12.906667     0.963394
   12.732464     0.963949
   12.980469     0.860606
   12.959353     0.633412
   12.869394     0.781763
   13.004306     0.655377
   13.178812     0.366428
   12.974232     0.721966
   12.857812     0.346053
   13.027039     0.663077
   12.906667     0.963394
   12.732464     0.963949
   12.980469     0.860606
   12.953504     0.570471
   12.934279     0.732913
   13.034225     0.589131
   13.178812     0.366428
   12.974232     0.721966
   12.857812     0.346053
   13.028600     0.661902
   12.906667     0.963394
   12.717393     0.981057
   12.984435     0.843783
   12.740919     0.762992
   12.905418     0.745334
   12.978988     0.751200
   13.116047     0.475507
   13.003489     0.617424
   12.857812     0.346053
   13.041942     0.686577
   12.906667     0.963394
   12.717393     0.981057
   12.984435     0.843783
   12.740919     0.762992
   12.888992     0.744025
   12.974445     0.673984
   13.005151     0.606653
   13.006669     0.600057
   12.857812     0.346053
   13.041942     0.686577
   12.906667     0.963394
   12.805003     0.932169
   12.983766     0.832417
   12.740919     0.762992
   12.894524     0.740117
   12.967937     0.688255
   12.931543     0.476461
   12.998303     0.684934
   12.857812     0.346053
   13.010451     0.687291
   12.906667     0.963394
   12.805003     0.932169
   12.983766     0.832417
   12.748315     0.782517
   12.857686     0.776813
   12.943953     0.690878
   12.928255     0.499879
   13.041593     0.799296
   12.857812     0.346053
   12.955319     0.692631
   12.903992     0.952752
   12.877185     0.846134
   12.967208     0.768480
   12.522164     0.734588
   12.857686     0.776813
   12.946409     0.720768
   12.872222     0.693620
   13.134260     0.810624
   12.751686     0.468901
   12.950300     0.660615
   12.920030     0.851576
   12.811801     0.902534
   12.946731     0.763314
   12.526832     0.737295
   12.882971     0.807135
   12.872252     0.686604
   12.941773     0.684825
   13.124914     0.803003
   12.778415     0.661709
   12.949052     0.696551
   12.967039     0.829443
   12.811801     0.902534
   12.946358     0.774065
   12.526832     0.737295
   12.887892     0.767912
   12.893984     0.719354
   12.992763     0.599414
   13.161959     0.860074
   12.737525     0.634353
   12.951259     0.633032
   12.967039     0.829443
   12.864354     0.800976
   12.944162     0.771771
   12.651393     0.809521
   12.859808     0.742968
   12.911875     0.697630
   13.057095     0.521301
   13.161959     0.860074
   12.763963     0.657836
   12.954259     0.574383
   12.867799     0.823179
   12.864354     0.800976
   12.996971     0.789804
   12.756992     0.816186
   12.861739     0.767612
   13.002309     0.756372
   13.126682     0.452924
   13.090602     0.813724
   12.769161     0.655556
   12.954259     0.574383
   12.896611     0.815735
   12.864354     0.800976
   12.996971     0.789804
   12.752560     0.874687
   12.798889     0.898876
   13.060464     0.715632
   13.126682     0.452924
   13.053787     0.817205
   12.769161     0.655556
   12.933934     0.616833
   12.892619     0.832447
   12.838194     0.803180
   13.125390     0.865480
   12.696092     0.938346
   12.796495     0.866280
   13.060464     0.715632
   13.100582     0.484612
   12.966158     0.845282
   12.783225     0.685632
   12.918179     0.647498
   12.892619     0.832447
   12.864171     0.858731
   13.134250     0.866604
   12.695011     0.938718
   12.910808     0.866390
   13.060464     0.715632
   13.090270     0.543994
   12.908050     0.925168
   12.814958     0.594590
   12.906302     0.598540
   12.892619     0.832447
   12.887730     0.985178
   13.020071     0.769332
   12.695011     0.938718
   12.910808     0.866390
   13.054728     0.748664
   13.090270     0.543994
   12.908050     0.925168
   12.926084     0.574167
   12.906302     0.598540
   12.886899     0.876600
   12.887730     0.985178
   12.985151     0.817911
   12.695011     0.938718
   12.903287     0.872542
   13.054728     0.748664
   13.098127     0.523519
   12.914044     0.883982
   12.953685     0.611606
   12.891522     0.594464
   12.874135     0.880732
   12.887730     0.985178
   12.985151     0.817911
   12.695011     0.938718
   12.920247     0.784735
   13.054728     0.748664
   13.098127     0.523519
