# log(M200)  pcc  
   13.470038     0.677740
   13.249842     0.703168
   15.151055     0.714204
   15.955811     0.403848
   15.925934     0.946751
   14.365717     0.496321
   13.697138     0.979706
   12.835715     0.449225
   14.090757     0.810598
   11.729822     0.908614
   11.086006     0.940421
   14.079078     0.707981
   14.312653     0.652085
   15.955811     0.403848
   15.925934     0.946751
   14.523378     0.382332
   14.398939     0.969329
   13.008185     0.555435
   14.090757     0.810598
   12.715234     0.824457
   11.086006     0.940421
   14.172136     0.697724
   14.237071     0.748839
   15.054006     0.600523
   15.925934     0.946751
   14.523378     0.382332
   14.398939     0.969329
   12.851068     0.518403
   14.090757     0.810598
   11.005555     0.988156
   11.142134     0.907118
   14.172136     0.697724
   14.007149     0.790582
   15.054006     0.600523
   15.925934     0.946751
   14.570679     0.401782
   13.661919     0.980227
   13.067766     0.581531
   14.135442     0.772534
   11.005555     0.988156
   11.592456     0.920184
   14.263682     0.687634
   14.084014     0.810977
   14.855342     0.622420
   15.925934     0.946751
   14.637646     0.453686
   13.661919     0.980227
   13.318838     0.607947
   14.442789     0.751360
   11.005555     0.988156
   12.786005     0.725263
   14.438290     0.540095
   14.143543     0.801086
   14.485730     0.733236
   15.925934     0.946751
   14.704312     0.411981
   14.057918     0.861501
   12.584286     0.355947
   14.442789     0.751360
   11.931273     0.900211
   13.587008     0.729020
   14.534782     0.518680
   14.114652     0.826669
   14.577274     0.705790
   15.925934     0.946751
   14.704312     0.411981
   14.057918     0.861501
   12.584286     0.355947
   14.507710     0.667111
   13.034058     0.834852
   13.821439     0.713257
   14.534782     0.518680
   14.216432     0.825898
   14.545490     0.688117
   15.747350     0.891799
   14.704312     0.411981
   14.076442     0.850127
   13.036795     0.367907
   14.507710     0.667111
   12.928292     0.835653
   13.848505     0.727784
   14.487585     0.564227
   14.456878     0.890016
   14.570096     0.686717
   15.151344     0.790793
   14.704312     0.411981
   14.076442     0.850127
   13.036795     0.367907
   14.507710     0.667111
   11.428209     0.972504
   14.094947     0.636844
   14.467154     0.533896
   14.312535     0.836947
   14.570096     0.686717
   15.151344     0.790793
   14.704312     0.411981
   13.995825     0.806856
   12.896256     0.364193
   14.507710     0.667111
   11.428209     0.972504
   13.842381     0.618323
   14.467154     0.533896
   14.261334     0.937300
   14.327920     0.643354
   15.151344     0.790793
   14.704312     0.411981
   13.677889     0.893653
   12.896256     0.364193
   14.663456     0.496312
   11.428209     0.972504
   13.842381     0.618323
   14.414484     0.543981
   13.924189     0.992799
   14.292547     0.683961
   15.151344     0.790793
   14.715430     0.389032
   13.525947     0.952160
   12.896256     0.364193
   14.720466     0.485397
   11.428209     0.972504
   13.837920     0.597902
   14.441421     0.513057
   13.911458     0.934521
   14.292547     0.683961
   15.020303     0.746900
   14.809408     0.340645
   13.525947     0.952160
   12.896256     0.364193
   14.720466     0.485397
   11.428209     0.972504
   13.837920     0.597902
   14.377084     0.519435
   13.911458     0.934521
   14.292547     0.683961
   15.020303     0.746900
   14.809408     0.340645
   13.536791     0.939846
   12.896256     0.364193
   14.735549     0.479606
   11.428209     0.972504
   13.837920     0.597902
   14.377084     0.519435
   13.911458     0.934521
   14.291335     0.686319
   14.098224     0.580761
   14.680807     0.374699
   13.536791     0.939846
   12.896256     0.364193
   14.687899     0.484900
   11.428209     0.972504
   14.029819     0.547085
   14.377084     0.519435
   13.911458     0.934521
   13.987951     0.929060
   13.979779     0.606810
   14.680807     0.374699
   13.454489     0.967500
   12.553141     0.506368
   14.490257     0.585285
   12.004056     0.889973
   14.048602     0.375724
   14.261085     0.574713
   14.051301     0.790605
   13.987951     0.929060
   13.979779     0.606810
   14.680807     0.374699
   13.454489     0.967500
   11.599386     0.565391
   14.508765     0.564831
   12.710863     0.788672
   14.048602     0.375724
   14.465866     0.477127
   14.051301     0.790605
   13.961220     0.987484
   13.979779     0.606810
   14.680807     0.374699
   13.454489     0.967500
   12.107435     0.563227
   14.666323     0.552327
   12.710863     0.788672
   13.945101     0.375892
   14.771110     0.465983
   14.051301     0.790605
   13.961220     0.987484
   13.979779     0.606810
   14.680807     0.374699
   13.501044     0.969336
   12.212306     0.559398
   14.666323     0.552327
   12.710863     0.788672
   13.945101     0.375892
   14.771110     0.465983
   14.097026     0.908110
   14.082458     0.992266
   13.979779     0.606810
   14.680807     0.374699
   14.074902     0.741904
   12.687938     0.669488
   14.666323     0.552327
   13.127621     0.723397
   13.938338     0.345547
   14.771110     0.465983
   14.097026     0.908110
   14.082458     0.992266
   13.914846     0.628309
   14.680807     0.374699
   14.253956     0.685782
   12.687938     0.669488
   14.658090     0.559112
   13.423276     0.779732
   14.285274     0.448490
   14.771110     0.465983
   14.232801     0.693680
   14.062168     0.986347
   13.981454     0.595975
   14.680807     0.374699
   14.376735     0.466365
   12.946106     0.660823
   14.666232     0.493009
   13.799128     0.635302
   14.392788     0.461054
   14.771110     0.465983
   14.410026     0.779706
   14.062168     0.986347
   14.025794     0.593198
   14.723084     0.363184
   14.816581     0.337719
   13.403841     0.581755
   14.723581     0.446173
   13.799128     0.635302
   14.392788     0.461054
   14.771110     0.465983
   14.213299     0.684214
   14.061558     0.986710
   13.989390     0.575527
   14.723084     0.363184
   14.826612     0.326814
   13.171490     0.550279
   14.723581     0.446173
   13.799128     0.635302
   14.472116     0.457485
   14.771110     0.465983
   14.213299     0.684214
   14.204488     0.829275
   14.191887     0.547151
   14.481847     0.590564
   14.598470     0.395310
   12.880878     0.569772
   14.666759     0.423073
   13.676645     0.626561
   14.759354     0.365577
   14.700920     0.463988
   14.270915     0.643162
   14.073256     0.925838
   14.077520     0.583745
   14.502940     0.564229
   14.664103     0.363015
   12.880878     0.569772
   14.494473     0.522290
   13.316350     0.665043
   14.636411     0.404915
   14.782340     0.422764
   13.995671     0.839274
   14.106208     0.902460
   14.002042     0.591806
   14.437979     0.569185
   14.548764     0.445194
   12.180994     0.635496
   14.494473     0.522290
   13.653793     0.629002
   14.636411     0.404915
   14.757345     0.419707
   14.129955     0.748243
   14.106208     0.902460
   14.053764     0.746058
   14.437979     0.569185
   14.548764     0.445194
   12.736453     0.590853
   14.494473     0.522290
   13.653793     0.629002
   14.636411     0.404915
   14.757345     0.419707
   14.129955     0.748243
   14.106208     0.902460
   13.681450     0.964049
   14.801318     0.401921
   14.399698     0.475809
   13.397776     0.545110
   14.810186     0.213159
   13.421895     0.676629
   14.647196     0.398601
   14.757345     0.419707
   13.964414     0.834929
   13.983083     0.993745
   13.876611     0.849782
   14.735157     0.400496
   14.315509     0.533037
   13.403790     0.548143
   14.810186     0.213159
   12.685343     0.818332
   14.592650     0.430538
   14.757345     0.419707
   14.190881     0.668442
   13.983083     0.993745
   14.130761     0.732508
   14.502950     0.583665
   14.714287     0.463247
   13.850881     0.505720
   14.810186     0.213159
   12.179169     0.921247
   14.553149     0.453928
   14.757345     0.419707
   14.297699     0.467449
   14.053129     0.927638
   14.078012     0.788719
   14.590474     0.612278
   14.714287     0.463247
   14.064884     0.440455
   14.810186     0.213159
   12.179169     0.921247
   14.553149     0.453928
   14.757345     0.419707
   14.359668     0.436701
   14.146731     0.838961
   14.078012     0.788719
   14.415343     0.555025
   14.719078     0.450755
   13.891305     0.435665
   14.782460     0.285464
   12.721730     0.820743
   14.553149     0.453928
   14.750350     0.420879
   14.359668     0.436701
   14.146731     0.838961
   14.043637     0.812534
   14.415343     0.555025
   14.719078     0.450755
   13.730310     0.462800
   14.782460     0.285464
   13.541833     0.656485
   14.564873     0.451963
   14.777507     0.416328
   14.404916     0.420516
   14.149966     0.839791
   14.094925     0.785063
   14.415343     0.555025
   14.719078     0.450755
   13.798159     0.538533
   14.771400     0.314307
   13.541833     0.656485
   14.564873     0.451963
   14.777507     0.416328
   14.404916     0.420516
   14.149966     0.839791
   14.094925     0.785063
   14.601712     0.355040
   14.725014     0.449717
   13.790412     0.532097
   14.771400     0.314307
   13.541833     0.656485
   14.738892     0.289302
   14.777507     0.416328
   14.475076     0.397173
   14.149966     0.839791
   14.064481     0.754792
   14.666882     0.333357
   14.725014     0.449717
   14.180414     0.497721
   14.558969     0.345963
   13.125171     0.559623
   14.724020     0.298400
   14.674749     0.383242
   14.475076     0.397173
   14.149966     0.839791
   14.080474     0.770694
   14.670745     0.332057
   14.727755     0.453343
   14.326046     0.448026
   14.558969     0.345963
   13.564125     0.494211
   14.724020     0.298400
   14.774016     0.319000
   14.512522     0.374315
   14.149966     0.839791
   14.092359     0.760144
   14.556280     0.348830
   14.572987     0.451294
   14.326046     0.448026
   14.357419     0.589313
   13.564125     0.494211
   14.697398     0.307956
   14.774016     0.319000
   14.636641     0.348059
   14.149966     0.839791
   13.845680     0.944504
   14.523024     0.363158
   14.623674     0.515824
   14.332971     0.445043
   14.515005     0.399045
   14.112452     0.414805
   14.697398     0.307956
   14.830386     0.307076
   14.632381     0.348626
   14.149966     0.839791
   13.845680     0.944504
   14.579172     0.355696
   14.623674     0.515824
   14.429059     0.237777
   14.515005     0.399045
   14.178503     0.377873
   14.570104     0.439776
   14.830386     0.307076
   14.657102     0.362104
   14.147651     0.877250
   13.834315     0.947035
   14.464091     0.402167
   14.680602     0.554664
   14.426645     0.233247
   14.550711     0.466045
   14.140668     0.374654
   14.547160     0.435362
   14.830386     0.307076
   14.636751     0.366328
   14.168886     0.965374
   13.834315     0.947035
   14.464091     0.402167
   14.666644     0.494718
   14.426645     0.233247
   14.526229     0.420106
   14.016573     0.333282
   14.545721     0.434787
   14.831555     0.307024
   14.711109     0.312516
   14.168886     0.965374
   13.928853     0.875040
   14.516463     0.414840
   14.703306     0.460053
   14.393837     0.326433
   14.526229     0.420106
   13.745491     0.287101
   14.559276     0.444027
   14.831555     0.307024
   14.684102     0.326714
   14.314385     0.771067
   14.005697     0.903959
   14.467981     0.440327
   14.703306     0.460053
   14.393837     0.326433
   14.526229     0.420106
   13.874895     0.593874
   14.517951     0.439429
   14.706988     0.359617
   14.674222     0.258115
   14.243575     0.886426
   14.374585     0.637325
   14.446726     0.407677
   14.703306     0.460053
   14.342350     0.247344
   14.523284     0.426981
   14.078866     0.539457
   14.650727     0.223119
   14.750820     0.495399
   14.662170     0.220782
   14.193814     0.968163
   14.347489     0.723579
   14.523787     0.391123
   14.703306     0.460053
   14.342350     0.247344
   14.428328     0.582955
   14.137891     0.474019
   14.650727     0.223119
   14.750820     0.495399
   14.662170     0.220782
   14.278064     0.750592
   14.176919     0.996116
   14.500085     0.382022
   14.740934     0.421734
   14.477032     0.236764
   14.515760     0.559217
   14.442760     0.484653
   14.650727     0.223119
   14.750820     0.495399
   14.662170     0.220782
   14.240905     0.776992
   14.460033     0.749105
   14.497482     0.365620
   14.740934     0.421734
   14.477032     0.236764
   14.495499     0.600106
   14.550838     0.488423
   14.653470     0.222558
   14.750820     0.495399
   14.662170     0.220782
   14.240905     0.776992
   14.398167     0.803081
   14.497482     0.365620
   14.740934     0.421734
   14.347413     0.247200
   14.451577     0.630623
   14.538487     0.523881
   14.530916     0.232426
   14.697048     0.467853
   14.670689     0.242516
   14.109812     0.888759
   14.462161     0.813698
   14.492226     0.386558
   14.762491     0.399079
   14.406119     0.330904
   14.448907     0.584443
   14.540085     0.521919
   14.530916     0.232426
   14.769546     0.361108
   14.670689     0.242516
   14.074057     0.896375
   14.462161     0.813698
   14.520986     0.348789
   14.762491     0.399079
   14.401212     0.330140
   14.448907     0.584443
   14.534178     0.468377
   14.573692     0.235514
   14.659363     0.355647
   14.668317     0.266207
   14.074057     0.896375
   14.469143     0.758523
   14.412170     0.333456
   14.799079     0.387974
   14.380064     0.341742
   14.481400     0.478209
   14.520379     0.549702
   14.573692     0.235514
   14.659363     0.355647
   14.668317     0.266207
   14.074057     0.896375
   14.480687     0.745558
   14.403884     0.338480
   14.793728     0.389494
   14.386842     0.341081
   14.505427     0.471384
   14.846627     0.296294
   14.577352     0.222869
   14.619528     0.345612
   14.668317     0.266207
   14.155509     0.866165
   14.499795     0.738470
   14.385531     0.377472
   14.697573     0.315448
   14.547235     0.325458
   14.511330     0.450989
   14.793799     0.301440
   14.571846     0.241625
   14.589345     0.349741
   14.668317     0.266207
   14.155509     0.866165
   14.478192     0.926548
   14.383160     0.377943
   14.778973     0.363244
   14.533150     0.332350
   14.525146     0.402686
   14.871371     0.322345
   14.571846     0.241625
   14.596830     0.352057
   14.668317     0.266207
   14.316400     0.678738
   14.473723     0.942071
   14.285386     0.448581
   14.778973     0.363244
   14.533150     0.332350
   14.565666     0.364060
   14.829676     0.387325
   14.571846     0.241625
   14.511477     0.339129
   14.682775     0.248845
   14.261355     0.720233
   14.509842     0.822298
   14.122954     0.565932
   14.721818     0.373125
   14.541650     0.340640
   14.496059     0.432541
   14.829676     0.387325
   14.635119     0.297105
   14.547976     0.344657
   14.682775     0.248845
   14.322574     0.645193
   14.512406     0.894798
   13.919937     0.675172
   14.721818     0.373125
   14.542242     0.340364
   14.430748     0.512596
   14.829676     0.387325
   14.494789     0.453393
   14.608946     0.301321
   14.682775     0.248845
   14.440052     0.479626
   14.517067     0.851126
   13.690301     0.748258
   14.669785     0.364605
   14.577374     0.286093
   14.450165     0.494647
   14.746220     0.413762
   14.494789     0.453393
   14.608946     0.301321
   14.682775     0.248845
   14.440052     0.479626
   14.471418     0.996554
   14.029706     0.583131
   14.667094     0.373178
   14.577374     0.286093
   14.450165     0.494647
   14.755099     0.436841
   14.495407     0.452052
   14.608946     0.301321
   14.672805     0.259380
   14.514368     0.438751
   14.577285     0.787675
   13.860744     0.617206
   14.656775     0.360426
   14.554760     0.323168
   14.425498     0.520712
   14.872384     0.205432
   14.493584     0.453859
   14.583190     0.335514
   14.672805     0.259380
   14.514368     0.438751
   14.613628     0.794322
   13.774308     0.640805
   14.698000     0.337752
   14.660111     0.285914
   14.415556     0.531218
   14.854205     0.217280
   14.478847     0.464571
